start_station_id,start_station_name,end_station_id,end_station_name,total_trips_customer
69,San Francisco Caltrain 2 (330 Townsend),70,San Francisco Caltrain (Townsend at 4th),21
69,San Francisco Caltrain 2 (330 Townsend),71,Powell at Post (Union Square),25
69,San Francisco Caltrain 2 (330 Townsend),64,2nd at South Park,6
69,San Francisco Caltrain 2 (330 Townsend),65,Townsend at 7th,51
69,San Francisco Caltrain 2 (330 Townsend),66,South Van Ness at Market,18
69,San Francisco Caltrain 2 (330 Townsend),67,Market at 10th,49
69,San Francisco Caltrain 2 (330 Townsend),76,Market at 4th,29
69,San Francisco Caltrain 2 (330 Townsend),77,Market at Sansome,19
69,San Francisco Caltrain 2 (330 Townsend),72,Civic Center BART (7th at Market),19
69,San Francisco Caltrain 2 (330 Townsend),73,Grant Avenue at Columbus Avenue,16
69,San Francisco Caltrain 2 (330 Townsend),74,Steuart at Market,29
69,San Francisco Caltrain 2 (330 Townsend),75,Mechanics Plaza (Market at Battery),17
69,San Francisco Caltrain 2 (330 Townsend),82,Broadway St at Battery St,19
69,San Francisco Caltrain 2 (330 Townsend),39,Powell Street BART,47
69,San Francisco Caltrain 2 (330 Townsend),42,Davis at Jackson,10
69,San Francisco Caltrain 2 (330 Townsend),41,Clay at Battery,9
69,San Francisco Caltrain 2 (330 Townsend),46,Washington at Kearney,6
69,San Francisco Caltrain 2 (330 Townsend),47,Post at Kearney,15
69,San Francisco Caltrain 2 (330 Townsend),45,Commercial at Montgomery,10
69,San Francisco Caltrain 2 (330 Townsend),51,Embarcadero at Folsom,16
69,San Francisco Caltrain 2 (330 Townsend),50,Harry Bridges Plaza (Ferry Building),81
69,San Francisco Caltrain 2 (330 Townsend),49,Spear at Folsom,6
69,San Francisco Caltrain 2 (330 Townsend),48,Embarcadero at Vallejo,21
69,San Francisco Caltrain 2 (330 Townsend),55,Temporary Transbay Terminal (Howard at Beale),14
69,San Francisco Caltrain 2 (330 Townsend),54,Embarcadero at Bryant,11
69,San Francisco Caltrain 2 (330 Townsend),59,Golden Gate at Polk,14
69,San Francisco Caltrain 2 (330 Townsend),58,San Francisco City Hall,7
69,San Francisco Caltrain 2 (330 Townsend),57,5th at Howard,39
69,San Francisco Caltrain 2 (330 Townsend),56,Beale at Market,11
69,San Francisco Caltrain 2 (330 Townsend),63,Howard at 2nd,14
69,San Francisco Caltrain 2 (330 Townsend),62,2nd at Folsom,27
69,San Francisco Caltrain 2 (330 Townsend),61,2nd at Townsend,24
69,San Francisco Caltrain 2 (330 Townsend),60,Embarcadero at Sansome,71
70,San Francisco Caltrain (Townsend at 4th),68,Yerba Buena Center of the Arts (3rd @ Howard),45
70,San Francisco Caltrain (Townsend at 4th),69,San Francisco Caltrain 2 (330 Townsend),17
70,San Francisco Caltrain (Townsend at 4th),70,San Francisco Caltrain (Townsend at 4th),140
70,San Francisco Caltrain (Townsend at 4th),71,Powell at Post (Union Square),45
70,San Francisco Caltrain (Townsend at 4th),64,2nd at South Park,17
70,San Francisco Caltrain (Townsend at 4th),65,Townsend at 7th,53
70,San Francisco Caltrain (Townsend at 4th),66,South Van Ness at Market,34
70,San Francisco Caltrain (Townsend at 4th),67,Market at 10th,46
70,San Francisco Caltrain (Townsend at 4th),76,Market at 4th,44
70,San Francisco Caltrain (Townsend at 4th),77,Market at Sansome,49
70,San Francisco Caltrain (Townsend at 4th),72,Civic Center BART (7th at Market),31
70,San Francisco Caltrain (Townsend at 4th),73,Grant Avenue at Columbus Avenue,44
70,San Francisco Caltrain (Townsend at 4th),74,Steuart at Market,35
70,San Francisco Caltrain (Townsend at 4th),75,Mechanics Plaza (Market at Battery),15
70,San Francisco Caltrain (Townsend at 4th),82,Broadway St at Battery St,30
70,San Francisco Caltrain (Townsend at 4th),29,San Antonio Caltrain Station,1
70,San Francisco Caltrain (Townsend at 4th),39,Powell Street BART,68
70,San Francisco Caltrain (Townsend at 4th),42,Davis at Jackson,14
70,San Francisco Caltrain (Townsend at 4th),41,Clay at Battery,14
70,San Francisco Caltrain (Townsend at 4th),46,Washington at Kearney,20
70,San Francisco Caltrain (Townsend at 4th),47,Post at Kearney,32
70,San Francisco Caltrain (Townsend at 4th),45,Commercial at Montgomery,17
70,San Francisco Caltrain (Townsend at 4th),51,Embarcadero at Folsom,20
70,San Francisco Caltrain (Townsend at 4th),50,Harry Bridges Plaza (Ferry Building),184
70,San Francisco Caltrain (Townsend at 4th),49,Spear at Folsom,21
70,San Francisco Caltrain (Townsend at 4th),48,Embarcadero at Vallejo,40
70,San Francisco Caltrain (Townsend at 4th),55,Temporary Transbay Terminal (Howard at Beale),52
70,San Francisco Caltrain (Townsend at 4th),54,Embarcadero at Bryant,32
70,San Francisco Caltrain (Townsend at 4th),59,Golden Gate at Polk,15
70,San Francisco Caltrain (Townsend at 4th),58,San Francisco City Hall,4
70,San Francisco Caltrain (Townsend at 4th),57,5th at Howard,51
70,San Francisco Caltrain (Townsend at 4th),56,Beale at Market,9
70,San Francisco Caltrain (Townsend at 4th),63,Howard at 2nd,23
70,San Francisco Caltrain (Townsend at 4th),62,2nd at Folsom,26
70,San Francisco Caltrain (Townsend at 4th),61,2nd at Townsend,28
70,San Francisco Caltrain (Townsend at 4th),60,Embarcadero at Sansome,104
71,Powell at Post (Union Square),68,Yerba Buena Center of the Arts (3rd @ Howard),43
71,Powell at Post (Union Square),69,San Francisco Caltrain 2 (330 Townsend),29
71,Powell at Post (Union Square),70,San Francisco Caltrain (Townsend at 4th),46
71,Powell at Post (Union Square),71,Powell at Post (Union Square),246
71,Powell at Post (Union Square),64,2nd at South Park,19
71,Powell at Post (Union Square),65,Townsend at 7th,19
71,Powell at Post (Union Square),66,South Van Ness at Market,57
71,Powell at Post (Union Square),67,Market at 10th,55
71,Powell at Post (Union Square),76,Market at 4th,39
71,Powell at Post (Union Square),77,Market at Sansome,42
71,Powell at Post (Union Square),72,Civic Center BART (7th at Market),45
71,Powell at Post (Union Square),73,Grant Avenue at Columbus Avenue,77
71,Powell at Post (Union Square),74,Steuart at Market,84
71,Powell at Post (Union Square),75,Mechanics Plaza (Market at Battery),16
71,Powell at Post (Union Square),82,Broadway St at Battery St,9
71,Powell at Post (Union Square),39,Powell Street BART,43
71,Powell at Post (Union Square),42,Davis at Jackson,10
71,Powell at Post (Union Square),41,Clay at Battery,31
71,Powell at Post (Union Square),46,Washington at Kearney,50
71,Powell at Post (Union Square),47,Post at Kearney,28
71,Powell at Post (Union Square),45,Commercial at Montgomery,15
71,Powell at Post (Union Square),51,Embarcadero at Folsom,20
71,Powell at Post (Union Square),50,Harry Bridges Plaza (Ferry Building),206
71,Powell at Post (Union Square),49,Spear at Folsom,13
71,Powell at Post (Union Square),48,Embarcadero at Vallejo,49
71,Powell at Post (Union Square),55,Temporary Transbay Terminal (Howard at Beale),10
71,Powell at Post (Union Square),54,Embarcadero at Bryant,18
71,Powell at Post (Union Square),59,Golden Gate at Polk,36
71,Powell at Post (Union Square),58,San Francisco City Hall,26
71,Powell at Post (Union Square),57,5th at Howard,16
71,Powell at Post (Union Square),56,Beale at Market,20
71,Powell at Post (Union Square),63,Howard at 2nd,20
71,Powell at Post (Union Square),62,2nd at Folsom,9
71,Powell at Post (Union Square),61,2nd at Townsend,20
71,Powell at Post (Union Square),60,Embarcadero at Sansome,187
64,2nd at South Park,68,Yerba Buena Center of the Arts (3rd @ Howard),14
64,2nd at South Park,69,San Francisco Caltrain 2 (330 Townsend),19
64,2nd at South Park,70,San Francisco Caltrain (Townsend at 4th),15
64,2nd at South Park,71,Powell at Post (Union Square),34
64,2nd at South Park,64,2nd at South Park,26
64,2nd at South Park,65,Townsend at 7th,24
64,2nd at South Park,66,South Van Ness at Market,4
64,2nd at South Park,67,Market at 10th,25
64,2nd at South Park,76,Market at 4th,22
64,2nd at South Park,77,Market at Sansome,36
64,2nd at South Park,72,Civic Center BART (7th at Market),8
64,2nd at South Park,73,Grant Avenue at Columbus Avenue,18
64,2nd at South Park,74,Steuart at Market,16
64,2nd at South Park,75,Mechanics Plaza (Market at Battery),2
64,2nd at South Park,82,Broadway St at Battery St,7
64,2nd at South Park,39,Powell Street BART,27
64,2nd at South Park,42,Davis at Jackson,1
64,2nd at South Park,41,Clay at Battery,9
64,2nd at South Park,46,Washington at Kearney,9
64,2nd at South Park,47,Post at Kearney,14
64,2nd at South Park,45,Commercial at Montgomery,11
64,2nd at South Park,51,Embarcadero at Folsom,11
64,2nd at South Park,50,Harry Bridges Plaza (Ferry Building),76
64,2nd at South Park,49,Spear at Folsom,3
64,2nd at South Park,48,Embarcadero at Vallejo,12
64,2nd at South Park,55,Temporary Transbay Terminal (Howard at Beale),3
64,2nd at South Park,54,Embarcadero at Bryant,12
64,2nd at South Park,59,Golden Gate at Polk,3
64,2nd at South Park,58,San Francisco City Hall,9
64,2nd at South Park,57,5th at Howard,16
64,2nd at South Park,56,Beale at Market,5
64,2nd at South Park,63,Howard at 2nd,15
64,2nd at South Park,62,2nd at Folsom,4
64,2nd at South Park,61,2nd at Townsend,8
64,2nd at South Park,60,Embarcadero at Sansome,48
65,Townsend at 7th,68,Yerba Buena Center of the Arts (3rd @ Howard),22
65,Townsend at 7th,69,San Francisco Caltrain 2 (330 Townsend),73
65,Townsend at 7th,70,San Francisco Caltrain (Townsend at 4th),42
65,Townsend at 7th,71,Powell at Post (Union Square),15
65,Townsend at 7th,64,2nd at South Park,11
65,Townsend at 7th,65,Townsend at 7th,44
65,Townsend at 7th,66,South Van Ness at Market,14
65,Townsend at 7th,67,Market at 10th,20
65,Townsend at 7th,76,Market at 4th,25
65,Townsend at 7th,77,Market at Sansome,15
65,Townsend at 7th,72,Civic Center BART (7th at Market),60
65,Townsend at 7th,73,Grant Avenue at Columbus Avenue,7
65,Townsend at 7th,74,Steuart at Market,22
65,Townsend at 7th,75,Mechanics Plaza (Market at Battery),2
65,Townsend at 7th,82,Broadway St at Battery St,5
65,Townsend at 7th,39,Powell Street BART,21
65,Townsend at 7th,42,Davis at Jackson,2
65,Townsend at 7th,41,Clay at Battery,3
65,Townsend at 7th,46,Washington at Kearney,4
65,Townsend at 7th,47,Post at Kearney,4
65,Townsend at 7th,45,Commercial at Montgomery,5
65,Townsend at 7th,51,Embarcadero at Folsom,12
65,Townsend at 7th,50,Harry Bridges Plaza (Ferry Building),57
65,Townsend at 7th,49,Spear at Folsom,8
65,Townsend at 7th,48,Embarcadero at Vallejo,9
65,Townsend at 7th,55,Temporary Transbay Terminal (Howard at Beale),8
65,Townsend at 7th,54,Embarcadero at Bryant,19
65,Townsend at 7th,59,Golden Gate at Polk,7
65,Townsend at 7th,58,San Francisco City Hall,5
65,Townsend at 7th,57,5th at Howard,14
65,Townsend at 7th,56,Beale at Market,3
65,Townsend at 7th,63,Howard at 2nd,4
65,Townsend at 7th,62,2nd at Folsom,16
65,Townsend at 7th,61,2nd at Townsend,52
65,Townsend at 7th,60,Embarcadero at Sansome,14
66,South Van Ness at Market,68,Yerba Buena Center of the Arts (3rd @ Howard),16
66,South Van Ness at Market,69,San Francisco Caltrain 2 (330 Townsend),23
66,South Van Ness at Market,70,San Francisco Caltrain (Townsend at 4th),16
66,South Van Ness at Market,71,Powell at Post (Union Square),37
66,South Van Ness at Market,64,2nd at South Park,2
66,South Van Ness at Market,65,Townsend at 7th,14
66,South Van Ness at Market,66,South Van Ness at Market,108
66,South Van Ness at Market,67,Market at 10th,25
66,South Van Ness at Market,76,Market at 4th,69
66,South Van Ness at Market,77,Market at Sansome,20
66,South Van Ness at Market,72,Civic Center BART (7th at Market),23
66,South Van Ness at Market,73,Grant Avenue at Columbus Avenue,14
66,South Van Ness at Market,74,Steuart at Market,24
66,South Van Ness at Market,75,Mechanics Plaza (Market at Battery),6
66,South Van Ness at Market,82,Broadway St at Battery St,2
66,South Van Ness at Market,39,Powell Street BART,65
66,South Van Ness at Market,42,Davis at Jackson,4
66,South Van Ness at Market,41,Clay at Battery,9
66,South Van Ness at Market,46,Washington at Kearney,10
66,South Van Ness at Market,47,Post at Kearney,5
66,South Van Ness at Market,45,Commercial at Montgomery,1
66,South Van Ness at Market,51,Embarcadero at Folsom,2
66,South Van Ness at Market,50,Harry Bridges Plaza (Ferry Building),57
66,South Van Ness at Market,49,Spear at Folsom,1
66,South Van Ness at Market,48,Embarcadero at Vallejo,7
66,South Van Ness at Market,55,Temporary Transbay Terminal (Howard at Beale),5
66,South Van Ness at Market,54,Embarcadero at Bryant,2
66,South Van Ness at Market,59,Golden Gate at Polk,9
66,South Van Ness at Market,58,San Francisco City Hall,9
66,South Van Ness at Market,57,5th at Howard,26
66,South Van Ness at Market,56,Beale at Market,13
66,South Van Ness at Market,63,Howard at 2nd,3
66,South Van Ness at Market,62,2nd at Folsom,4
66,South Van Ness at Market,61,2nd at Townsend,16
66,South Van Ness at Market,60,Embarcadero at Sansome,22
67,Market at 10th,68,Yerba Buena Center of the Arts (3rd @ Howard),24
67,Market at 10th,69,San Francisco Caltrain 2 (330 Townsend),42
67,Market at 10th,70,San Francisco Caltrain (Townsend at 4th),59
67,Market at 10th,71,Powell at Post (Union Square),36
67,Market at 10th,64,2nd at South Park,10
67,Market at 10th,65,Townsend at 7th,20
67,Market at 10th,39,Powell Street BART,148
67,Market at 10th,66,South Van Ness at Market,41
67,Market at 10th,67,Market at 10th,169
67,Market at 10th,76,Market at 4th,89
67,Market at 10th,77,Market at Sansome,68
67,Market at 10th,41,Clay at Battery,11
67,Market at 10th,72,Civic Center BART (7th at Market),32
67,Market at 10th,46,Washington at Kearney,14
67,Market at 10th,47,Post at Kearney,17
67,Market at 10th,73,Grant Avenue at Columbus Avenue,27
67,Market at 10th,74,Steuart at Market,88
67,Market at 10th,45,Commercial at Montgomery,7
67,Market at 10th,75,Mechanics Plaza (Market at Battery),15
67,Market at 10th,51,Embarcadero at Folsom,7
67,Market at 10th,50,Harry Bridges Plaza (Ferry Building),82
67,Market at 10th,49,Spear at Folsom,16
67,Market at 10th,48,Embarcadero at Vallejo,16
67,Market at 10th,55,Temporary Transbay Terminal (Howard at Beale),4
67,Market at 10th,54,Embarcadero at Bryant,9
67,Market at 10th,82,Broadway St at Battery St,9
67,Market at 10th,59,Golden Gate at Polk,19
67,Market at 10th,58,San Francisco City Hall,11
67,Market at 10th,57,5th at Howard,31
67,Market at 10th,56,Beale at Market,14
67,Market at 10th,63,Howard at 2nd,8
67,Market at 10th,62,2nd at Folsom,17
67,Market at 10th,61,2nd at Townsend,12
67,Market at 10th,60,Embarcadero at Sansome,52
76,Market at 4th,68,Yerba Buena Center of the Arts (3rd @ Howard),15
76,Market at 4th,69,San Francisco Caltrain 2 (330 Townsend),36
76,Market at 4th,70,San Francisco Caltrain (Townsend at 4th),66
76,Market at 4th,71,Powell at Post (Union Square),58
76,Market at 4th,64,2nd at South Park,25
76,Market at 4th,65,Townsend at 7th,18
76,Market at 4th,66,South Van Ness at Market,82
76,Market at 4th,67,Market at 10th,84
76,Market at 4th,76,Market at 4th,278
76,Market at 4th,77,Market at Sansome,56
76,Market at 4th,72,Civic Center BART (7th at Market),34
76,Market at 4th,73,Grant Avenue at Columbus Avenue,52
76,Market at 4th,74,Steuart at Market,137
76,Market at 4th,75,Mechanics Plaza (Market at Battery),36
76,Market at 4th,82,Broadway St at Battery St,20
76,Market at 4th,25,Stanford in Redwood City,1
76,Market at 4th,39,Powell Street BART,58
76,Market at 4th,42,Davis at Jackson,16
76,Market at 4th,41,Clay at Battery,21
76,Market at 4th,46,Washington at Kearney,36
76,Market at 4th,47,Post at Kearney,18
76,Market at 4th,45,Commercial at Montgomery,18
76,Market at 4th,51,Embarcadero at Folsom,18
76,Market at 4th,50,Harry Bridges Plaza (Ferry Building),200
76,Market at 4th,49,Spear at Folsom,13
76,Market at 4th,48,Embarcadero at Vallejo,77
76,Market at 4th,55,Temporary Transbay Terminal (Howard at Beale),12
76,Market at 4th,54,Embarcadero at Bryant,20
76,Market at 4th,59,Golden Gate at Polk,25
76,Market at 4th,58,San Francisco City Hall,37
76,Market at 4th,57,5th at Howard,19
76,Market at 4th,56,Beale at Market,29
76,Market at 4th,63,Howard at 2nd,13
76,Market at 4th,62,2nd at Folsom,18
76,Market at 4th,61,2nd at Townsend,54
76,Market at 4th,60,Embarcadero at Sansome,230
77,Market at Sansome,68,Yerba Buena Center of the Arts (3rd @ Howard),10
77,Market at Sansome,69,San Francisco Caltrain 2 (330 Townsend),31
77,Market at Sansome,70,San Francisco Caltrain (Townsend at 4th),53
77,Market at Sansome,71,Powell at Post (Union Square),34
77,Market at Sansome,64,2nd at South Park,35
77,Market at Sansome,65,Townsend at 7th,16
77,Market at Sansome,66,South Van Ness at Market,15
77,Market at Sansome,67,Market at 10th,37
77,Market at Sansome,76,Market at 4th,45
77,Market at Sansome,77,Market at Sansome,80
77,Market at Sansome,72,Civic Center BART (7th at Market),17
77,Market at Sansome,73,Grant Avenue at Columbus Avenue,39
77,Market at Sansome,74,Steuart at Market,84
77,Market at Sansome,75,Mechanics Plaza (Market at Battery),23
77,Market at Sansome,82,Broadway St at Battery St,18
77,Market at Sansome,39,Powell Street BART,38
77,Market at Sansome,42,Davis at Jackson,13
77,Market at Sansome,41,Clay at Battery,9
77,Market at Sansome,46,Washington at Kearney,15
77,Market at Sansome,47,Post at Kearney,13
77,Market at Sansome,45,Commercial at Montgomery,10
77,Market at Sansome,51,Embarcadero at Folsom,14
77,Market at Sansome,50,Harry Bridges Plaza (Ferry Building),162
77,Market at Sansome,49,Spear at Folsom,5
77,Market at Sansome,48,Embarcadero at Vallejo,39
77,Market at Sansome,55,Temporary Transbay Terminal (Howard at Beale),5
77,Market at Sansome,54,Embarcadero at Bryant,12
77,Market at Sansome,59,Golden Gate at Polk,11
77,Market at Sansome,58,San Francisco City Hall,8
77,Market at Sansome,57,5th at Howard,9
77,Market at Sansome,56,Beale at Market,14
77,Market at Sansome,63,Howard at 2nd,4
77,Market at Sansome,62,2nd at Folsom,10
77,Market at Sansome,61,2nd at Townsend,52
77,Market at Sansome,60,Embarcadero at Sansome,184
72,Civic Center BART (7th at Market),68,Yerba Buena Center of the Arts (3rd @ Howard),23
72,Civic Center BART (7th at Market),69,San Francisco Caltrain 2 (330 Townsend),24
72,Civic Center BART (7th at Market),70,San Francisco Caltrain (Townsend at 4th),20
72,Civic Center BART (7th at Market),71,Powell at Post (Union Square),35
72,Civic Center BART (7th at Market),64,2nd at South Park,12
72,Civic Center BART (7th at Market),65,Townsend at 7th,38
72,Civic Center BART (7th at Market),66,South Van Ness at Market,44
72,Civic Center BART (7th at Market),67,Market at 10th,67
72,Civic Center BART (7th at Market),76,Market at 4th,79
72,Civic Center BART (7th at Market),77,Market at Sansome,36
72,Civic Center BART (7th at Market),72,Civic Center BART (7th at Market),118
72,Civic Center BART (7th at Market),73,Grant Avenue at Columbus Avenue,27
72,Civic Center BART (7th at Market),74,Steuart at Market,57
72,Civic Center BART (7th at Market),75,Mechanics Plaza (Market at Battery),16
72,Civic Center BART (7th at Market),82,Broadway St at Battery St,2
72,Civic Center BART (7th at Market),39,Powell Street BART,65
72,Civic Center BART (7th at Market),42,Davis at Jackson,1
72,Civic Center BART (7th at Market),41,Clay at Battery,11
72,Civic Center BART (7th at Market),46,Washington at Kearney,8
72,Civic Center BART (7th at Market),47,Post at Kearney,17
72,Civic Center BART (7th at Market),45,Commercial at Montgomery,11
72,Civic Center BART (7th at Market),51,Embarcadero at Folsom,2
72,Civic Center BART (7th at Market),50,Harry Bridges Plaza (Ferry Building),61
72,Civic Center BART (7th at Market),49,Spear at Folsom,5
72,Civic Center BART (7th at Market),48,Embarcadero at Vallejo,13
72,Civic Center BART (7th at Market),55,Temporary Transbay Terminal (Howard at Beale),3
72,Civic Center BART (7th at Market),54,Embarcadero at Bryant,1
72,Civic Center BART (7th at Market),59,Golden Gate at Polk,11
72,Civic Center BART (7th at Market),58,San Francisco City Hall,9
72,Civic Center BART (7th at Market),57,5th at Howard,21
72,Civic Center BART (7th at Market),56,Beale at Market,17
72,Civic Center BART (7th at Market),63,Howard at 2nd,7
72,Civic Center BART (7th at Market),62,2nd at Folsom,11
72,Civic Center BART (7th at Market),61,2nd at Townsend,8
72,Civic Center BART (7th at Market),60,Embarcadero at Sansome,84
73,Grant Avenue at Columbus Avenue,68,Yerba Buena Center of the Arts (3rd @ Howard),15
73,Grant Avenue at Columbus Avenue,69,San Francisco Caltrain 2 (330 Townsend),13
73,Grant Avenue at Columbus Avenue,70,San Francisco Caltrain (Townsend at 4th),51
73,Grant Avenue at Columbus Avenue,71,Powell at Post (Union Square),107
73,Grant Avenue at Columbus Avenue,64,2nd at South Park,15
73,Grant Avenue at Columbus Avenue,65,Townsend at 7th,9
73,Grant Aven